timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1418909733733,4983,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,5,5,66
1418909733043,6365,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,5,5,61
1418909734568,5153,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511377,5,5,170
1418909738345,4728,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,5,5,67
1418909738130,6797,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511381,5,5,56
1418909739751,5895,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,5,5,31
1418909739954,5913,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,5,5,46
1418909741023,5485,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,5,5,52
1418909744202,3758,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,5,5,48
1418909745997,3511,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511381,5,5,33
